Commit SHA,Java File,Old function signature,New function signature
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,float,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,double,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","void:checkState:boolean","void:checkState:boolean,String,Object,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,boolean,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,byte,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,short,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,char,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,int,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,long,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,float,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,double,Object"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,boolean"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,byte"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,short"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,char"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,int"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,long"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,float"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,double"
1ef638f369964c1d1f56bd0ae588535c6abd99a4,"guava/src/com/google/common/base/Preconditions.java","T:checkNotNull:T","T:checkNotNull:T,String,Object,Object"
cf7c48bd97f354e0d9a4cd3d9b8fbe85add66184,"guava/src/com/google/common/hash/MacHashFunction.java","boolean:supportsClone:","boolean:supportsClone:Mac"
cf7c48bd97f354e0d9a4cd3d9b8fbe85add66184,"guava/src/com/google/common/hash/MessageDigestHashFunction.java","boolean:supportsClone:","boolean:supportsClone:MessageDigest"
0a686a644ca5cefb9e7bf4a38b34bf4ede9e75aa,"guava/src/com/google/common/cache/LocalCache.java","void:enqueueNotification:ReferenceEntry<K,V>,RemovalCause","void:enqueueNotification:K,int,V,int,RemovalCause"
0a686a644ca5cefb9e7bf4a38b34bf4ede9e75aa,"guava/src/com/google/common/cache/LocalCache.java","ReferenceEntry<K,V>:removeValueFromChain:ReferenceEntry<K,V>,ReferenceEntry<K,V>,K,int,ValueReference<K,V>,RemovalCause","ReferenceEntry<K,V>:removeValueFromChain:ReferenceEntry<K,V>,ReferenceEntry<K,V>,K,int,V,ValueReference<K,V>,RemovalCause"
acb83ead07974893aa37d5e30fe8c4e1bf814241,"guava-tests/test/com/google/common/io/CharSourceTester.java","TestSuite:tests:String,CharSourceFactory","TestSuite:tests:String,CharSourceFactory,boolean"
b01e8df8a7ffdcd3d52c960aadb044fefaafc8ba,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/FluentIterable.java","FluentIterable<E>:of:E[]","FluentIterable<E>:of:E,E"
b01e8df8a7ffdcd3d52c960aadb044fefaafc8ba,"guava/src/com/google/common/collect/FluentIterable.java","FluentIterable<E>:of:E[]","FluentIterable<E>:of:E,E"
31fc19200207ccadc45328037d8a2a62b617c029,"guava/src/com/google/common/primitives/Longs.java","Long:tryParse:String","Long:tryParse:String,int"
5bab9e837cf273250aa26702204f139fdcfd9e7a,"guava/src/com/google/common/collect/HashBiMap.java","void:insert:BiEntry<K,V>","void:insert:BiEntry<K,V>,BiEntry<K,V>"
4f60b48ec264366c86ec91d3219638266a7d2d40,"guava/src/com/google/common/util/concurrent/Futures.java","V:getChecked:Future<V>,Class<X>","V:getChecked:Future<V>,Class<X>,long,TimeUnit"
b3855ef79650e282563561368577253d7abcc385,"guava/src/com/google/common/cache/LocalCache.java","void:evictEntries:","void:evictEntries:ReferenceEntry<K,V>"
2fe1415c5c2a1ee771a1616cc5d30d12e656026c,"guava/src/com/google/common/io/BaseEncoding.java","int:read:","int:read:char[],int,int"
2fe1415c5c2a1ee771a1616cc5d30d12e656026c,"guava/src/com/google/common/io/BaseEncoding.java","void:write:char","void:write:char[],int,int"
0fd4c5832699b3fb43bfe280794e02d29ba51ea2,"guava/src/com/google/common/reflect/ClassPath.java","ResourceInfo:of:String,ClassLoader","ResourceInfo:of:String,Collection<URL>,ClassLoader"
0fd4c5832699b3fb43bfe280794e02d29ba51ea2,"guava/src/com/google/common/reflect/ClassPath.java","void:scanDirectory:File,ClassLoader","void:scanDirectory:File,ClassLoader,String"
b547d033e5c3e8958242c8d01de491ceac19c126,"guava/src/com/google/common/io/BaseEncoding.java","void:write:char","void:write:char[],int,int"
5bd76be2e74fde183e6c43788bf5d8f5e572ada2,"guava-tests/test/com/google/common/reflect/ClassPathTest.java","ClassInfo:classInfo:Class<?>","ClassInfo:classInfo:String,ClassLoader"
42b35e1ea6626ba910a9c17ef1a70af60cae2190,"guava-tests/test/com/google/common/reflect/ClassPathTest.java","ClassInfo:classInfo:Class<?>","ClassInfo:classInfo:String,ClassLoader"
9b446af7093a8dcc6cea883a10fa1e9cbc63966f,"guava-gwt/test-super/com/google/common/io/super/com/google/common/io/BaseEncodingTest.java","void:assertFailsToDecode:BaseEncoding,String","void:assertFailsToDecode:BaseEncoding,String,String"
9b446af7093a8dcc6cea883a10fa1e9cbc63966f,"guava-tests/test/com/google/common/io/BaseEncodingTest.java","void:assertFailsToDecode:BaseEncoding,String","void:assertFailsToDecode:BaseEncoding,String,String"
727f62163b685f720a8c001532271f648e250fa2,"guava/src/com/google/common/hash/BloomFilter.java","BloomFilter<T>:create:Funnel<? super T>,int,double","BloomFilter<T>:create:Funnel<? super T>,long,double,Strategy"
d0a0c8fb1c7df372e617878c1d8414861558637d,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableSortedMap.java","ImmutableSortedMap<K,V>:copyOf:Map<? extends K,? extends V>","ImmutableSortedMap<K,V>:copyOf:Iterable<? extends Entry<? extends K,? extends V>>,Comparator<? super K>"
d0a0c8fb1c7df372e617878c1d8414861558637d,"guava/src/com/google/common/collect/ImmutableSortedMap.java","ImmutableSortedMap<K,V>:copyOf:Map<? extends K,? extends V>","ImmutableSortedMap<K,V>:copyOf:Iterable<? extends Entry<? extends K,? extends V>>,Comparator<? super K>"
842efacbd00611778a4b33d917be6f71542259a8,"guava/src/com/google/common/collect/RegularImmutableMap.java","V:get:Object","V:get:Object,ImmutableMapEntry<?,V>[],int"
f2fb1352a5ee1b808635f699b93311698d9c5bef,"guava/src/com/google/common/collect/ImmutableSortedMap.java","ImmutableSortedMap<K,V>:of:","ImmutableSortedMap<K,V>:of:Comparator<? super K>,K,V"
e7f902c768e974552f954a1a55970d6ef39dc6fb,"guava-testlib/test/com/google/common/testing/FreshValueGeneratorTest.java","void:assertFreshInstance:TypeToken<?>","void:assertFreshInstance:Class<?>,int"
e7f902c768e974552f954a1a55970d6ef39dc6fb,"guava-testlib/test/com/google/common/testing/FreshValueGeneratorTest.java","void:assertFreshInstance:TypeToken<?>","void:assertFreshInstance:TypeToken<?>,int"
0b4e7e5df7f985026f731f10f2c37a44543a5355,"guava/src/com/google/common/util/concurrent/RateLimiter.java","RateLimiter:create:double","RateLimiter:create:SleepingStopwatch,double,long,TimeUnit,double"
f031a751150e474f9f55bc6b23eba7cc9a31dccf,"guava/src/com/google/common/hash/BloomFilter.java","BloomFilter<T>:create:Funnel<T>,int,double","BloomFilter<T>:create:Funnel<? super T>,int,double,Strategy"
07f99e57570b6e81d89c86f4f36fb9a6784d34b3,"guava/src/com/google/common/util/concurrent/RateLimiter.java","RateLimiter:create:double","RateLimiter:create:SleepingStopwatch,double"
07f99e57570b6e81d89c86f4f36fb9a6784d34b3,"guava/src/com/google/common/util/concurrent/RateLimiter.java","RateLimiter:create:double","RateLimiter:create:SleepingStopwatch,double,long,TimeUnit"
6de004aebed935dfa060e76e1c2db23041ae3df5,"guava/src/com/google/common/hash/BloomFilter.java","BloomFilter<T>:create:Funnel<T>,int,double","BloomFilter<T>:create:Funnel<T>,int,double,Strategy"
4be45420671b59f417961b5849230799fd425ba9,"guava/src/com/google/common/io/ByteStreams.java","ByteArrayDataOutput:newDataOutput:","ByteArrayDataOutput:newDataOutput:ByteArrayOutputStream"
af5afeffaddbd3de5b44d3f1b49c2462e19795f8,"guava/src/com/google/common/primitives/Ints.java","Integer:tryParse:String","Integer:tryParse:String,int"
a3c6d2e03dd0afa4d13574094611639675dbc576,"guava/src/com/google/common/util/concurrent/ServiceManager.java","void:awaitHealthy:","void:awaitHealthy:long,TimeUnit"
a3c6d2e03dd0afa4d13574094611639675dbc576,"guava/src/com/google/common/util/concurrent/ServiceManager.java","void:awaitStopped:","void:awaitStopped:long,TimeUnit"
23bdab2632a91b8a731f5ae977e617d5edb80d75,"guava/src/com/google/common/io/ByteStreams.java","byte[]:toByteArray:InputStream","byte[]:toByteArray:InputStream,int"
6328442d5b19af1048f3ee2177f90f129df70520,"guava/src/com/google/common/reflect/ClassPath.java","void:scanDirectory:File,ClassLoader","void:scanDirectory:File,ClassLoader,String,ImmutableSet<File>"
f8d47319ee710ecbf55eab44016a8f3355c6d7b1,"guava/src/com/google/common/util/concurrent/RateLimiter.java","RateLimiter:createBursty:SleepingTicker,double,int","RateLimiter:createBursty:SleepingTicker,double,long,TimeUnit"
c8a3113091ba181971969da60898439e18812b6b,"guava/src/com/google/common/hash/Funnels.java","Funnel<CharSequence>:stringFunnel:","Funnel<CharSequence>:stringFunnel:Charset"
9418fd9a18a0aedc38033fd6d967c34b5467c6e0,"guava-tests/test/com/google/common/net/HttpHeadersTest.java","String:upperToHttpHeaderName:String","String:upperToHttpHeaderName:String,ImmutableBiMap<String,String>,ImmutableSet<String>"
6487f52fabf979c6260ea652660e49ded05bbba3,"guava/src/com/google/common/collect/ConcurrentHashMultiset.java","ConcurrentHashMultiset<E>:create:","ConcurrentHashMultiset<E>:create:MapMaker"
86cc26487f7e57201b0ac9a6d3c64571ac9f7bd3,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ObjectArrays.java","T[]:toArrayImpl:Collection<?>,T[]","T[]:toArrayImpl:Object[],int,int,T[]"
86cc26487f7e57201b0ac9a6d3c64571ac9f7bd3,"guava/src/com/google/common/collect/ObjectArrays.java","T[]:toArrayImpl:Collection<?>,T[]","T[]:toArrayImpl:Object[],int,int,T[]"
f8a94b9999e42a2eb1431948ebb57ab8533eaaa5,"guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ObjectArrays.java","T[]:toArrayImpl:Collection<?>,T[]","T[]:toArrayImpl:Object[],int,int,T[]"
f8a94b9999e42a2eb1431948ebb57ab8533eaaa5,"guava/src/com/google/common/collect/ObjectArrays.java","T[]:toArrayImpl:Collection<?>,T[]","T[]:toArrayImpl:Object[],int,int,T[]"
f90d07978c10519b3c73e8a0801df30122ad06b9,"guava/src/com/google/common/collect/ImmutableBiMap.java","ImmutableBiMap<K,V>:fromEntries:Collection<? extends Entry<? extends K,? extends V>>","ImmutableBiMap<K,V>:fromEntries:int,Entry<?,?>[]"
f90d07978c10519b3c73e8a0801df30122ad06b9,"guava/src/com/google/common/collect/ImmutableSortedMap.java","ImmutableSortedMap<K,V>:fromSortedEntries:Comparator<? super K>,Collection<? extends Entry<? extends K,? extends V>>","ImmutableSortedMap<K,V>:fromSortedEntries:Comparator<? super K>,int,Entry<K,V>[]"
